CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_01736,Female,0,Yes,No,38,No,DSL,One year,No,Credit card,68.75,2493.03,No
CUST_01737,Male,0,No,No,28,Yes,Fiber optic,Month-to-month,No,Mailed check,97.67,2646.46,Yes
CUST_01738,Male,0,Yes,No,26,Yes,No,One year,Yes,Electronic check,20.85,559.25,No
CUST_01739,Male,0,No,No,61,Yes,DSL,Month-to-month,No,Credit card,73.73,4427.71,No
CUST_01740,Male,0,Yes,No,23,Yes,Fiber optic,Month-to-month,Yes,Credit card,78.66,1858.66,Yes
CUST_01741,Female,0,Yes,No,46,Yes,DSL,Month-to-month,No,Electronic check,50.85,2377.3,Yes
CUST_01742,Female,0,Yes,No,30,Yes,No,Month-to-month,No,Electronic check,23.16,680.86,Yes
CUST_01743,Female,0,No,No,67,Yes,Fiber optic,Month-to-month,No,Credit card,98.69,6365.41,Yes
CUST_01744,Male,0,Yes,Yes,33,Yes,No,One year,No,Mailed check,20.22,687.86,No
CUST_01745,Female,0,No,Yes,3,Yes,Fiber optic,Month-to-month,No,Electronic check,98.58,299.97,Yes
CUST_01746,Female,1,Yes,Yes,69,Yes,Fiber optic,Month-to-month,Yes,Credit card,104.68,7078.98,No
CUST_01747,Female,0,Yes,No,42,Yes,DSL,Two year,No,Mailed check,52.59,2214.08,No
CUST_01748,Male,0,No,No,62,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,96.16,6028.81,Yes
CUST_01749,Male,0,Yes,No,58,Yes,Fiber optic,Two year,Yes,Mailed check,107.11,5903.08,No
CUST_01750,Male,1,No,Yes,57,Yes,Fiber optic,Two year,No,Electronic check,88.51,5130.85,No
CUST_01751,Female,0,No,Yes,1,Yes,DSL,Month-to-month,No,Bank transfer,65.01,66.03,Yes
CUST_01752,Female,0,No,Yes,60,Yes,No,Month-to-month,No,Mailed check,18.55,1066.53,No
CUST_01753,Female,0,No,Yes,69,Yes,Fiber optic,Month-to-month,No,Credit card,107.37,7621.79,No
CUST_01754,Male,0,Yes,Yes,59,Yes,No,Month-to-month,No,Electronic check,23.57,1436.01,No
CUST_01755,Male,0,Yes,No,46,Yes,Fiber optic,Month-to-month,No,Bank transfer,90.53,4077.06,No
CUST_01756,Female,0,No,Yes,34,Yes,DSL,Month-to-month,Yes,Credit card,49.17,1615.43,No
CUST_01757,Male,1,Yes,No,25,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,99.72,2539.44,No
CUST_01758,Male,0,Yes,No,42,Yes,No,Two year,No,Mailed check,22.01,889.64,No
CUST_01759,Male,0,No,No,29,Yes,Fiber optic,Month-to-month,No,Credit card,111.38,3345.57,No
CUST_01760,Male,0,Yes,Yes,25,Yes,Fiber optic,One year,Yes,Electronic check,82.59,2060.68,No
CUST_01761,Female,0,No,Yes,54,Yes,No,One year,Yes,Credit card,18.23,1024.55,No
CUST_01762,Male,1,Yes,No,67,Yes,DSL,Month-to-month,Yes,Mailed check,53.92,3663.72,No
CUST_01763,Male,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,No,Bank transfer,89.26,1310.06,No
CUST_01764,Male,0,No,Yes,4,Yes,Fiber optic,Month-to-month,Yes,Credit card,76.99,307.0,Yes
CUST_01765,Male,0,Yes,No,38,Yes,DSL,One year,No,Bank transfer,79.29,3021.89,Yes
CUST_01766,Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,No,Electronic check,80.01,1650.58,No
CUST_01767,Female,0,No,No,23,Yes,Fiber optic,One year,Yes,Credit card,100.5,2395.23,Yes
CUST_01768,Male,0,Yes,No,37,Yes,Fiber optic,One year,Yes,Bank transfer,90.44,3407.34,No
CUST_01769,Male,0,No,No,62,Yes,DSL,Two year,Yes,Electronic check,64.43,3912.46,No
CUST_01770,Male,1,Yes,Yes,8,Yes,Fiber optic,Month-to-month,No,Mailed check,111.97,898.32,Yes
CUST_01771,Male,0,No,No,37,Yes,Fiber optic,One year,No,Credit card,93.92,3346.68,No
CUST_01772,Male,1,No,Yes,45,Yes,Fiber optic,Month-to-month,Yes,Credit card,83.74,3666.39,Yes
CUST_01773,Male,0,No,Yes,33,No,No,Month-to-month,No,Credit card,19.55,632.31,No
CUST_01774,Female,0,No,No,7,Yes,DSL,Month-to-month,Yes,Bank transfer,76.22,510.74,No
CUST_01775,Male,0,No,No,22,No,Fiber optic,One year,No,Bank transfer,114.4,2613.75,No
CUST_01776,Female,0,Yes,Yes,5,Yes,Fiber optic,Two year,Yes,Electronic check,81.33,391.32,No
CUST_01777,Female,0,Yes,No,15,No,Fiber optic,Month-to-month,No,Credit card,102.49,1567.57,No
CUST_01778,Male,0,No,Yes,21,Yes,Fiber optic,Month-to-month,Yes,Electronic check,92.76,1949.04,No
CUST_01779,Female,0,Yes,No,17,Yes,Fiber optic,Month-to-month,No,Credit card,101.44,1781.63,No
CUST_01780,Female,0,No,No,56,Yes,Fiber optic,One year,No,Mailed check,113.39,6502.87,No
CUST_01781,Female,0,Yes,Yes,50,No,Fiber optic,Month-to-month,No,Credit card,82.42,4228.24,No
CUST_01782,Female,0,Yes,Yes,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,103.3,717.18,Yes
CUST_01783,Female,0,No,No,50,Yes,DSL,One year,No,Bank transfer,60.33,3117.15,No
CUST_01784,Female,0,No,No,60,Yes,Fiber optic,One year,No,Mailed check,99.36,5720.23,No
CUST_01785,Male,0,Yes,No,7,Yes,No,Month-to-month,Yes,Mailed check,20.85,145.11,Yes
CUST_01786,Female,0,Yes,Yes,40,Yes,DSL,One year,Yes,Credit card,69.79,2929.75,No
CUST_01787,Female,1,No,No,45,Yes,No,Month-to-month,No,Mailed check,20.36,957.37,No
CUST_01788,Female,0,Yes,No,59,Yes,DSL,Month-to-month,No,Electronic check,62.09,3510.4,No
CUST_01789,Male,0,Yes,No,55,Yes,Fiber optic,Month-to-month,Yes,Electronic check,101.9,,No
CUST_01790,Female,0,No,No,64,Yes,Fiber optic,Two year,No,Credit card,71.92,4518.14,No
CUST_01791,Male,0,Yes,Yes,65,Yes,DSL,Two year,No,Bank transfer,56.48,3755.29,No
CUST_01792,Female,0,No,Yes,54,Yes,No,Month-to-month,Yes,Mailed check,21.82,1206.24,Yes
CUST_01793,Male,0,No,Yes,40,Yes,Fiber optic,One year,Yes,Mailed check,73.34,2786.8,No
CUST_01794,Male,1,No,No,53,Yes,DSL,One year,Yes,Credit card,69.61,3816.94,No
CUST_01795,Female,0,Yes,No,44,Yes,Fiber optic,Two year,No,Mailed check,106.6,4560.66,No
CUST_01796,Female,0,Yes,No,63,Yes,Fiber optic,Two year,No,Bank transfer,77.35,5100.07,No
CUST_01797,Male,0,No,Yes,2,Yes,No,One year,Yes,Credit card,23.13,48.14,No
CUST_01798,Female,0,No,Yes,21,Yes,Fiber optic,Month-to-month,Yes,Electronic check,99.08,2016.3,Yes
CUST_01799,Male,0,Yes,Yes,50,Yes,DSL,Month-to-month,No,Mailed check,59.38,3009.52,No
CUST_01800,Male,0,Yes,Yes,52,Yes,DSL,One year,Yes,Credit card,50.77,2586.51,No
CUST_01801,Male,0,Yes,No,9,Yes,Fiber optic,Two year,No,Electronic check,112.97,976.36,No
CUST_01802,Male,1,No,Yes,20,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.88,1885.59,Yes
CUST_01803,Male,0,No,Yes,18,Yes,No,Two year,Yes,Electronic check,19.29,336.06,No
CUST_01804,Female,0,Yes,No,30,Yes,Fiber optic,One year,No,Credit card,102.32,3045.26,Yes
CUST_01805,Male,0,Yes,Yes,65,No,No,Month-to-month,No,Credit card,22.26,1507.96,No
CUST_01806,Male,0,Yes,No,24,No,No,One year,Yes,Electronic check,23.71,544.95,No
CUST_01807,Female,0,No,No,47,Yes,Fiber optic,Month-to-month,No,Electronic check,114.82,5424.04,No
CUST_01808,Male,0,No,No,44,Yes,DSL,One year,No,Credit card,46.57,2063.88,No
CUST_01809,Female,0,Yes,No,29,Yes,DSL,One year,Yes,Credit card,70.88,2109.48,No
CUST_01810,Female,0,Yes,No,68,Yes,DSL,Two year,No,Bank transfer,79.62,5591.24,No
CUST_01811,Female,0,No,Yes,17,Yes,Fiber optic,Two year,No,Electronic check,94.22,1589.6,No
CUST_01812,Male,1,No,Yes,5,Yes,DSL,Month-to-month,No,Mailed check,70.05,358.78,No
CUST_01813,Male,0,Yes,No,50,Yes,DSL,Month-to-month,No,Mailed check,60.44,3145.98,No
CUST_01814,Male,1,Yes,Yes,40,Yes,DSL,Two year,Yes,Credit card,57.49,2388.3,No
CUST_01815,Female,1,Yes,No,46,Yes,DSL,One year,Yes,Mailed check,69.38,3191.88,No
CUST_01816,Male,0,No,Yes,51,Yes,Fiber optic,Two year,Yes,Credit card,114.46,5900.15,No
CUST_01817,Female,0,Yes,Yes,11,Yes,DSL,Month-to-month,Yes,Bank transfer,48.21,539.46,Yes
CUST_01818,Male,0,No,Yes,12,Yes,Fiber optic,Two year,Yes,Credit card,89.0,1102.02,No
CUST_01819,Female,0,No,Yes,13,Yes,DSL,Month-to-month,No,Electronic check,77.92,1013.76,No
CUST_01820,Male,0,Yes,Yes,64,Yes,No,Month-to-month,No,Credit card,18.79,1155.86,No
CUST_01821,Male,0,Yes,Yes,8,Yes,DSL,Month-to-month,No,Mailed check,67.78,536.04,Yes
CUST_01822,Male,1,No,Yes,65,No,No,Two year,Yes,Mailed check,21.01,1395.8,No
CUST_01823,Female,0,Yes,No,9,Yes,Fiber optic,Month-to-month,Yes,Mailed check,86.96,792.33,Yes
CUST_01824,Female,0,No,No,2,Yes,Fiber optic,Two year,Yes,Electronic check,79.42,162.88,No
CUST_01825,Male,0,Yes,No,13,Yes,Fiber optic,One year,No,Credit card,77.94,1013.15,No
CUST_01826,Male,1,Yes,Yes,2,Yes,Fiber optic,Month-to-month,No,Credit card,93.23,180.39,Yes
CUST_01827,Female,0,Yes,Yes,68,No,DSL,One year,No,Mailed check,58.21,3805.99,No
CUST_01828,Female,1,Yes,No,48,Yes,Fiber optic,Month-to-month,Yes,Electronic check,92.12,4413.45,No
CUST_01829,Female,0,No,No,3,Yes,No,One year,Yes,Mailed check,19.37,56.4,No
CUST_01830,Male,0,No,Yes,68,Yes,No,Month-to-month,No,Mailed check,20.45,1457.76,No
CUST_01831,Female,0,No,No,6,Yes,Fiber optic,One year,No,Electronic check,114.84,668.28,Yes
CUST_01832,Male,0,Yes,No,5,Yes,Fiber optic,Month-to-month,No,Mailed check,86.56,435.71,No
CUST_01833,Female,0,No,No,3,No,Fiber optic,Month-to-month,Yes,Bank transfer,88.57,252.48,No
CUST_01834,Male,0,No,No,10,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.89,691.48,Yes
CUST_01835,Female,0,No,Yes,43,Yes,No,Month-to-month,No,Mailed check,20.67,867.22,No
CUST_01836,Female,0,Yes,No,19,Yes,Fiber optic,Two year,No,Credit card,104.35,2029.89,No
CUST_01837,Female,0,No,No,14,No,No,Month-to-month,Yes,Bank transfer,21.61,302.4,No
CUST_01838,Female,1,Yes,No,21,Yes,DSL,One year,No,Credit card,68.0,1358.26,No
CUST_01839,Female,0,Yes,No,43,Yes,Fiber optic,Month-to-month,No,Credit card,95.04,4037.55,No
CUST_01840,Male,0,No,Yes,28,Yes,No,Month-to-month,Yes,Bank transfer,18.74,532.27,Yes
CUST_01841,Female,0,Yes,No,21,Yes,No,One year,No,Electronic check,20.33,432.66,No
CUST_01842,Female,0,No,No,36,Yes,Fiber optic,Two year,No,Mailed check,101.24,3482.07,No
CUST_01843,Female,0,No,No,24,No,DSL,Month-to-month,No,Credit card,64.18,1606.33,No
CUST_01844,Male,0,No,No,54,Yes,DSL,Month-to-month,Yes,Credit card,68.62,3611.92,No
CUST_01845,Female,0,No,No,38,Yes,DSL,Two year,No,Credit card,57.61,2274.75,No
CUST_01846,Male,0,No,Yes,17,Yes,Fiber optic,Month-to-month,No,Electronic check,78.72,1299.82,Yes
CUST_01847,Female,0,Yes,No,22,Yes,Fiber optic,Month-to-month,Yes,Credit card,107.34,2377.54,Yes
CUST_01848,Female,0,No,No,45,Yes,Fiber optic,Month-to-month,No,Credit card,86.93,3875.27,No
CUST_01849,Male,0,Yes,Yes,61,Yes,Fiber optic,Month-to-month,No,Credit card,99.48,6117.37,Yes
CUST_01850,Female,0,No,No,11,No,Fiber optic,Two year,Yes,Bank transfer,87.16,958.51,Yes
CUST_01851,Male,0,No,Yes,61,Yes,Fiber optic,One year,No,Bank transfer,111.73,6475.94,No
CUST_01852,Male,0,No,No,38,Yes,No,Month-to-month,No,Credit card,24.94,933.76,No
CUST_01853,Female,0,Yes,Yes,66,Yes,DSL,Two year,No,Electronic check,67.71,4250.59,No
CUST_01854,Male,1,Yes,Yes,33,Yes,No,Two year,Yes,Electronic check,22.22,746.54,No
CUST_01855,Female,0,Yes,No,43,Yes,Fiber optic,Month-to-month,No,Mailed check,107.84,4800.92,Yes
CUST_01856,Female,0,Yes,Yes,31,No,Fiber optic,Two year,Yes,Bank transfer,93.23,2856.82,No
CUST_01857,Male,0,No,No,35,Yes,No,Month-to-month,Yes,Electronic check,24.09,845.12,No
CUST_01858,Male,0,No,Yes,37,Yes,DSL,Two year,Yes,Credit card,59.45,2104.25,No
CUST_01859,Male,0,Yes,Yes,47,Yes,DSL,Month-to-month,Yes,Bank transfer,46.12,2142.59,No
CUST_01860,Male,0,Yes,No,23,Yes,DSL,One year,Yes,Electronic check,77.43,1716.59,No
CUST_01861,Female,0,Yes,Yes,36,Yes,DSL,Month-to-month,Yes,Mailed check,70.25,2419.03,Yes
CUST_01862,Female,0,No,No,40,Yes,Fiber optic,Two year,Yes,Credit card,92.98,3597.4,No
CUST_01863,Male,0,Yes,Yes,15,Yes,DSL,Month-to-month,No,Bank transfer,78.07,1214.5,Yes
CUST_01864,Female,0,Yes,Yes,37,No,DSL,Month-to-month,No,Mailed check,76.04,2949.03,No
CUST_01865,Female,0,No,No,4,No,Fiber optic,One year,Yes,Mailed check,74.88,310.87,No
CUST_01866,Female,0,Yes,No,22,Yes,Fiber optic,One year,No,Bank transfer,98.1,2259.52,No
CUST_01867,Female,0,No,Yes,22,Yes,Fiber optic,One year,No,Electronic check,94.21,2120.56,Yes
CUST_01868,Male,0,No,No,17,Yes,Fiber optic,One year,No,Credit card,104.94,1723.29,No
CUST_01869,Male,0,No,No,72,Yes,Fiber optic,Two year,Yes,Mailed check,83.53,6052.48,No
CUST_01870,Female,0,No,Yes,38,Yes,DSL,Month-to-month,No,Mailed check,45.28,1760.65,Yes
CUST_01871,Male,0,No,Yes,24,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,78.34,1882.76,Yes
CUST_01872,Male,0,Yes,No,6,Yes,No,Month-to-month,Yes,Bank transfer,19.48,117.5,No
CUST_01873,Male,0,Yes,Yes,68,Yes,Fiber optic,Two year,No,Bank transfer,83.11,5700.45,No
CUST_01874,Female,0,No,No,6,Yes,Fiber optic,Month-to-month,Yes,Mailed check,86.67,518.28,No
CUST_01875,Female,0,No,No,26,Yes,No,Month-to-month,Yes,Electronic check,22.95,584.1,Yes
CUST_01876,Female,0,Yes,No,41,Yes,No,One year,Yes,Electronic check,18.52,769.71,No
CUST_01877,Male,0,Yes,No,38,Yes,Fiber optic,Month-to-month,No,Credit card,91.89,3336.08,No
CUST_01878,Female,0,No,No,43,Yes,Fiber optic,Month-to-month,No,Bank transfer,92.44,3844.07,No
CUST_01879,Female,0,Yes,No,53,Yes,Fiber optic,One year,No,Credit card,97.71,5399.09,No
CUST_01880,Male,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,Yes,Mailed check,83.97,1258.21,Yes
CUST_01881,Female,0,No,No,56,Yes,Fiber optic,One year,No,Mailed check,81.69,4721.83,No
CUST_01882,Female,0,Yes,Yes,56,Yes,DSL,Month-to-month,No,Mailed check,61.94,3546.99,No
CUST_01883,Male,0,Yes,No,31,Yes,DSL,Month-to-month,No,Credit card,68.09,2072.83,Yes
CUST_01884,Male,0,Yes,Yes,57,Yes,DSL,Two year,Yes,Bank transfer,46.56,2734.55,No
CUST_01885,Male,1,Yes,Yes,51,Yes,Fiber optic,Month-to-month,Yes,Credit card,83.21,4070.34,No
CUST_01886,Female,0,No,Yes,24,Yes,Fiber optic,Month-to-month,No,Credit card,105.43,2625.18,No
CUST_01887,Female,1,Yes,No,58,Yes,No,Two year,Yes,Mailed check,21.39,1262.98,No
CUST_01888,Female,0,No,Yes,4,Yes,No,Month-to-month,No,Mailed check,24.66,102.86,Yes
CUST_01889,Male,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,No,Electronic check,109.04,1133.52,Yes
CUST_01890,Male,0,No,No,63,Yes,No,Month-to-month,Yes,Bank transfer,20.41,1270.29,No
CUST_01891,Female,0,No,Yes,15,Yes,No,One year,Yes,Bank transfer,23.08,358.61,No
CUST_01892,Female,0,Yes,Yes,63,Yes,No,Month-to-month,Yes,Bank transfer,19.92,1262.88,No
CUST_01893,Male,0,No,No,19,Yes,DSL,One year,Yes,Credit card,51.14,938.26,No
CUST_01894,Male,0,No,Yes,63,Yes,Fiber optic,Month-to-month,Yes,Mailed check,109.65,7135.34,No
CUST_01895,Male,1,No,Yes,56,Yes,Fiber optic,Month-to-month,Yes,Mailed check,85.76,4998.54,No
CUST_01896,Male,0,No,No,21,Yes,DSL,One year,No,Electronic check,52.12,1049.04,No
CUST_01897,Female,0,No,Yes,34,Yes,No,Month-to-month,No,Credit card,24.75,877.9,No
CUST_01898,Male,0,Yes,Yes,17,Yes,DSL,Month-to-month,Yes,Bank transfer,46.09,791.4,No
CUST_01899,Female,0,No,Yes,18,Yes,Fiber optic,One year,Yes,Credit card,86.51,1483.36,No
CUST_01900,Female,0,No,Yes,66,Yes,DSL,Two year,No,Mailed check,46.34,3071.53,No
CUST_01901,Female,0,Yes,No,51,Yes,Fiber optic,Month-to-month,No,Electronic check,92.68,4867.18,No
CUST_01902,Male,0,Yes,No,65,Yes,Fiber optic,Month-to-month,Yes,Credit card,88.05,5742.43,Yes
CUST_01903,Male,0,No,No,43,Yes,Fiber optic,Month-to-month,Yes,Mailed check,102.43,4495.78,No
CUST_01904,Male,0,Yes,No,57,Yes,DSL,Two year,No,Credit card,78.39,4637.91,No
CUST_01905,Male,1,Yes,Yes,10,Yes,Fiber optic,Two year,No,Mailed check,93.39,968.39,No
CUST_01906,Female,0,Yes,No,37,Yes,Fiber optic,Two year,No,Credit card,82.84,2966.76,No
CUST_01907,Male,1,Yes,No,48,Yes,Fiber optic,Month-to-month,No,Bank transfer,109.25,5205.69,No
CUST_01908,Male,0,Yes,Yes,69,Yes,DSL,Month-to-month,No,Credit card,66.16,4387.46,Yes
CUST_01909,Female,0,Yes,Yes,56,Yes,DSL,Month-to-month,Yes,Credit card,64.37,3639.11,No
CUST_01910,Male,0,No,Yes,36,No,DSL,Month-to-month,No,Bank transfer,51.6,1942.07,No
CUST_01911,Female,0,No,No,31,Yes,Fiber optic,One year,Yes,Credit card,71.83,2155.78,No
CUST_01912,Female,0,Yes,Yes,55,No,Fiber optic,Month-to-month,No,Mailed check,90.76,4943.87,Yes
CUST_01913,Female,0,Yes,Yes,38,Yes,DSL,One year,Yes,Mailed check,63.48,2521.83,No
CUST_01914,Female,0,No,Yes,15,Yes,DSL,Two year,No,Mailed check,49.45,760.28,No
CUST_01915,Female,0,Yes,No,16,Yes,Fiber optic,Month-to-month,Yes,Mailed check,72.67,1112.9,No
CUST_01916,Female,0,No,No,53,Yes,Fiber optic,One year,No,Mailed check,79.72,4195.1,No
CUST_01917,Female,0,Yes,No,56,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,72.84,4278.02,No
CUST_01918,Female,0,No,No,7,Yes,Fiber optic,Month-to-month,No,Bank transfer,72.53,505.31,Yes
CUST_01919,Male,0,No,No,57,Yes,DSL,Month-to-month,Yes,Credit card,60.55,3495.77,No
CUST_01920,Male,0,Yes,No,55,Yes,DSL,Month-to-month,Yes,Mailed check,73.36,4115.81,No
CUST_01921,Male,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Yes,Credit card,99.88,5278.87,No
CUST_01922,Male,1,Yes,Yes,4,Yes,DSL,One year,Yes,Mailed check,68.78,275.63,No
CUST_01923,Female,0,Yes,Yes,43,Yes,No,Two year,No,Credit card,19.84,821.67,No
CUST_01924,Male,0,No,Yes,40,Yes,Fiber optic,Month-to-month,No,Bank transfer,70.5,2878.76,Yes
CUST_01925,Female,0,Yes,No,30,Yes,Fiber optic,Two year,Yes,Mailed check,90.28,2825.73,No
CUST_01926,Male,0,No,No,10,Yes,DSL,Two year,No,Bank transfer,58.2,607.7,No
CUST_01927,Male,0,Yes,Yes,7,Yes,DSL,One year,Yes,Credit card,78.15,552.18,No
CUST_01928,Male,0,No,Yes,36,Yes,DSL,Month-to-month,No,Bank transfer,47.52,1709.41,No
CUST_01929,Female,0,Yes,No,35,Yes,Fiber optic,Month-to-month,No,Bank transfer,104.94,3611.88,No
CUST_01930,Male,0,Yes,No,39,Yes,DSL,One year,Yes,Bank transfer,58.49,2190.66,No
CUST_01931,Female,0,No,No,36,Yes,Fiber optic,Two year,No,Electronic check,107.33,4012.02,Yes
CUST_01932,Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,Yes,Credit card,92.27,1778.44,Yes
CUST_01933,Male,0,Yes,No,49,Yes,No,One year,No,Credit card,23.74,1138.76,No
CUST_01934,Male,1,Yes,No,59,Yes,DSL,Month-to-month,No,Mailed check,61.34,3706.04,No
CUST_01935,Male,0,Yes,No,49,Yes,DSL,One year,No,Mailed check,59.07,2953.45,No
CUST_01936,Female,0,Yes,No,26,Yes,DSL,Month-to-month,Yes,Mailed check,78.73,2084.03,No
CUST_01937,Male,0,No,Yes,36,Yes,Fiber optic,One year,No,Bank transfer,86.6,3192.9,No
CUST_01938,Female,0,Yes,No,43,Yes,DSL,One year,Yes,Credit card,73.19,3160.19,No
CUST_01939,Female,1,No,No,43,No,Fiber optic,Month-to-month,Yes,Bank transfer,73.02,3031.37,Yes
CUST_01940,Male,0,Yes,No,33,Yes,Fiber optic,Month-to-month,No,Credit card,72.82,2522.79,No
CUST_01941,Male,1,Yes,Yes,45,Yes,DSL,Two year,Yes,Bank transfer,60.33,2821.49,No
CUST_01942,Female,0,No,Yes,45,Yes,DSL,Month-to-month,No,Mailed check,65.49,2926.98,No
CUST_01943,Female,0,No,No,15,Yes,Fiber optic,One year,Yes,Bank transfer,97.38,1465.19,No
CUST_01944,Female,0,No,Yes,17,Yes,DSL,One year,No,Electronic check,46.27,778.28,Yes
CUST_01945,Male,0,No,Yes,12,Yes,DSL,Two year,Yes,Mailed check,69.39,844.12,No
CUST_01946,Female,1,No,Yes,22,Yes,Fiber optic,Month-to-month,Yes,Electronic check,75.85,1707.2,Yes
CUST_01947,Male,0,Yes,No,23,Yes,Fiber optic,Two year,Yes,Electronic check,112.99,2529.02,No
CUST_01948,Female,0,No,No,12,Yes,DSL,Month-to-month,Yes,Mailed check,56.67,675.52,No
CUST_01949,Female,0,No,No,68,Yes,Fiber optic,Month-to-month,No,Electronic check,81.77,5637.99,Yes
CUST_01950,Male,0,Yes,No,51,No,DSL,One year,No,Electronic check,55.19,2952.28,No
CUST_01951,Female,0,Yes,No,13,Yes,Fiber optic,Two year,Yes,Credit card,112.18,1432.81,No
CUST_01952,Male,0,No,No,57,Yes,No,Month-to-month,Yes,Bank transfer,21.38,1248.51,Yes
CUST_01953,Male,0,No,No,55,Yes,No,Month-to-month,Yes,Electronic check,21.04,1139.61,No
CUST_01954,Female,0,No,Yes,28,No,Fiber optic,Month-to-month,Yes,Bank transfer,95.47,2564.06,No
CUST_01955,Male,1,Yes,No,44,Yes,Fiber optic,Month-to-month,No,Electronic check,111.88,5055.9,Yes
CUST_01956,Male,0,No,No,19,Yes,Fiber optic,Two year,No,Mailed check,83.88,1617.42,No
CUST_01957,Female,0,Yes,No,46,Yes,DSL,One year,No,Mailed check,51.33,2364.51,No
CUST_01958,Male,0,Yes,No,3,Yes,Fiber optic,Two year,Yes,Credit card,96.8,295.47,No
CUST_01959,Male,0,Yes,No,20,Yes,No,Month-to-month,No,Mailed check,21.44,445.1,No
CUST_01960,Male,0,Yes,No,25,Yes,Fiber optic,Month-to-month,No,Credit card,72.79,1866.39,Yes
CUST_01961,Female,0,No,No,56,Yes,Fiber optic,One year,Yes,Mailed check,93.49,5422.61,No
CUST_01962,Male,0,Yes,No,61,Yes,Fiber optic,Month-to-month,No,Bank transfer,95.31,5691.76,No
CUST_01963,Female,1,Yes,Yes,55,Yes,DSL,One year,Yes,Electronic check,69.3,3925.76,No
CUST_01964,Female,0,No,Yes,35,Yes,Fiber optic,Month-to-month,Yes,Electronic check,114.8,3961.73,Yes
CUST_01965,Male,0,Yes,No,59,Yes,DSL,Month-to-month,Yes,Credit card,59.76,3356.57,No
CUST_01966,Male,0,No,No,39,Yes,DSL,Two year,Yes,Mailed check,62.86,2339.44,No
CUST_01967,Male,0,Yes,Yes,57,Yes,DSL,Two year,Yes,Bank transfer,47.63,2777.16,No
CUST_01968,Female,0,No,No,67,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,107.42,7033.08,No
CUST_01969,Male,1,Yes,No,34,Yes,DSL,Two year,Yes,Mailed check,48.44,1615.12,No
CUST_01970,Male,1,Yes,Yes,41,Yes,Fiber optic,One year,No,Electronic check,112.02,4649.22,No
CUST_01971,Male,1,No,No,22,Yes,Fiber optic,One year,No,Mailed check,85.68,1930.54,Yes
CUST_01972,Male,1,Yes,No,27,Yes,DSL,Month-to-month,Yes,Electronic check,56.82,1543.05,No
CUST_01973,Male,0,Yes,No,21,No,DSL,Month-to-month,No,Mailed check,56.5,1211.01,Yes
CUST_01974,Female,0,No,Yes,41,Yes,DSL,Two year,No,Electronic check,78.27,3350.48,No
CUST_01975,Female,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,No,Credit card,114.1,3662.53,No
CUST_01976,Male,0,Yes,No,27,Yes,DSL,Month-to-month,Yes,Bank transfer,79.06,2079.38,No
CUST_01977,Male,0,No,Yes,37,Yes,Fiber optic,Month-to-month,No,Mailed check,101.72,3916.57,No
CUST_01978,Male,0,No,Yes,66,Yes,DSL,Month-to-month,Yes,Electronic check,48.89,3161.13,Yes
CUST_01979,Male,0,No,Yes,54,Yes,Fiber optic,One year,Yes,Electronic check,87.39,4794.64,No
CUST_01980,Female,0,No,No,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.02,775.17,Yes
CUST_01981,Male,0,No,Yes,42,Yes,Fiber optic,Month-to-month,Yes,Credit card,101.88,4331.68,No
CUST_01982,Female,0,Yes,Yes,36,Yes,Fiber optic,Two year,Yes,Electronic check,92.17,3419.7,No
CUST_01983,Female,0,No,Yes,10,Yes,No,Month-to-month,Yes,Bank transfer,22.32,232.69,Yes
CUST_01984,Male,0,Yes,No,59,Yes,DSL,Month-to-month,Yes,Credit card,45.31,2797.84,No
CUST_01985,Female,0,No,Yes,40,Yes,No,Month-to-month,No,Electronic check,23.48,930.81,Yes
CUST_01986,Female,0,Yes,Yes,54,Yes,No,Month-to-month,No,Bank transfer,24.66,1397.51,Yes
CUST_01987,Female,0,Yes,No,39,Yes,DSL,Month-to-month,Yes,Electronic check,68.43,2607.76,Yes
CUST_01988,Female,0,No,Yes,7,Yes,No,One year,No,Bank transfer,23.96,167.11,No
CUST_01989,Male,0,Yes,Yes,4,Yes,Fiber optic,One year,No,Bank transfer,91.52,375.63,No
CUST_01990,Male,0,Yes,Yes,15,Yes,No,Two year,Yes,Electronic check,18.14,284.92,No
